id,customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,FREQ_Tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,tenure_contract_ratio,has_PhoneService,has_MultipleLines,has_OnlineSecurity,has_OnlineBackup,has_DeviceProtection,has_TechSupport,has_StreamingTV,has_StreamingMovies,n_services,has_internet,has_streaming,has_security,service_ratio,charge_per_service,total_per_service,ORIG_proba_Gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_Tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_churner_TC,pctrank_nonchurner_TC,pctrank_churn_gap_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,tenure_num_digits,tenure_is_multiple_10,tenure_rounded_10,tenure_dev_from_round10,tenure_years,tenure_months_in_year,mc_first_digit,mc_last_digit,mc_mod10,mc_mod100,mc_num_digits,mc_is_multiple_10,mc_is_multiple_50,mc_rounded_10,mc_fractional,mc_dev_from_round10,mc_per_digit,tc_first_digit,tc_last_digit,tc_mod10,tc_mod100,tc_num_digits,tc_is_multiple_10,tc_is_multiple_100,tc_rounded_100,tc_fractional,tc_dev_from_round100,tc_per_digit,BG_Contract_InternetService,BG_Contract_PaymentMethod,BG_Contract_OnlineSecurity,BG_Contract_TechSupport,BG_Contract_PaperlessBilling,BG_InternetService_PaymentMethod,BG_InternetService_OnlineSecurity,BG_InternetService_TechSupport,BG_InternetService_PaperlessBilling,BG_PaymentMethod_OnlineSecurity,BG_PaymentMethod_TechSupport,BG_PaymentMethod_PaperlessBilling,BG_OnlineSecurity_TechSupport,BG_OnlineSecurity_PaperlessBilling,BG_TechSupport_PaperlessBilling,TG_Contract_InternetService_PaymentMethod,TG_Contract_InternetService_OnlineSecurity,TG_Contract_PaymentMethod_OnlineSecurity,TG_InternetService_PaymentMethod_OnlineSecurity,churn_probability,risk_level
2079,5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,0.016896209,0.00070992473,7.099247e-05,130.55,0.014036968,106.39507,0.6539,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.75,15.15,1079.15,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.14417745,0.21587463,0.3895631,0.4175388,0.30537832,0.30049932,0.42746615,0.33803663,0.45742995,0.09090909,0.25,0.5,0.99264216,0.9671418,0.025500357,1.0092607,2.1295419,14.382118,0.9526917,1.0,7409.7,6982.95,-426.75,6813.75,5867.9,-945.8501,5185.325,3287.275,-1898.0503,7,0,0,10,2,1.0,70.0,0.0,5,10,1,5,6.0,6.0,3,0.0,0.0,110.0,0.04999999999999716,3.950000000000003,35.338220593135624,7,5,4.0,54.0,4,0.0,0.0,7600.0,0.0500000000001819,45.94999999999982,1888.0404898775305,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_Yes,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_Yes,Fiber optic_No,Fiber optic_Yes,Electronic check_Yes,Electronic check_No,Electronic check_Yes,Yes_No,Yes_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_Yes,Month-to-month_Electronic check_Yes,Fiber optic_Electronic check_Yes,0.28250421211123466,Medium
1280,2388-LAESQ,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,0.051398553,0.00014198494,7.099247e-05,48.75,0.013805829,113.94452,0.62149334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,12.761111,924.2167,0.26633346,0.41086957,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.14417745,0.21587463,0.22792608,0.15160704,0.30537832,0.30049932,0.028697573,0.33803663,0.16157556,0.017123288,0.5,0.5,0.9993311,0.9944431,0.004887998,1.0835382,2.4555893,23.182117,0.9918434,0.98511904,8173.6,7746.85,-426.75,7577.65,6631.8,-945.8501,5949.225,4051.175,-1898.05,7,2,2,0,2,0.0,70.0,2.0,6,0,1,5,4.0,14.0,3,0.0,0.0,110.0,0.8499999999999943,4.849999999999994,38.270576474508495,8,5,7.0,17.0,4,0.0,0.0,8300.0,0.9500000000007276,17.950000000000728,2078.967758060485,Two year_Fiber optic,Two year_Bank transfer (automatic),Two year_Yes,Two year_Yes,Two year_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_Yes,Fiber optic_Yes,Fiber optic_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_Yes,Yes_Yes,Yes_Yes,Yes_Yes,Two year_Fiber optic_Bank transfer (automatic),Two year_Fiber optic_Yes,Two year_Bank transfer (automatic)_Yes,Fiber optic_Bank transfer (automatic)_Yes,0.11291175615042448,Low
667,5533-RJFTJ,Male,0,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0.009371007,0.00042595484,7.099247e-05,-26.7,0.02076886,29.062,1.5705128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,15.1,726.55,0.26438403,0.23695375,0.32771084,0.31352717,0.24150269,0.24150269,0.18688694,0.4193779,0.4013104,0.22792608,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.16157556,0.27083334,0.5,0.5,0.65484947,0.4617057,0.19314376,0.41603714,-0.47446284,-27.916004,0.47107437,0.6675291,1308.75,882.0,-426.75,712.8,233.05,-479.75,915.625,2813.675,1898.05,4,9,9,1,2,0.0,50.0,1.0,4,1,3,2,0.0,30.0,2,1.0,0.0,30.0,0.1999999999999993,0.1999999999999993,15.092453773113444,1,1,3.0,53.0,4,0.0,0.0,1500.0,0.09999999999990905,46.90000000000009,363.18420394901267,Month-to-month_DSL,Month-to-month_Bank transfer (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,DSL_Bank transfer (automatic),DSL_No,DSL_No,DSL_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_DSL_Bank transfer (automatic),Month-to-month_DSL_No,Month-to-month_Bank transfer (automatic)_No,DSL_Bank transfer (automatic)_No,0.2713293842971325,Medium
3524,4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,0.01405651,0.002413744,0.00014198494,-25.95,0.093407504,75.57083,0.12820514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.375,21.2,226.7125,0.26633346,0.41086957,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.30049932,0.42746615,0.33803663,0.14921682,0.30120483,0.33333334,0.0,0.5464883,0.33365548,0.21283281,0.36292276,-0.70761305,-6.867882,0.28874388,0.5653299,762.5,335.75,-426.75,166.55,779.3,612.75,1461.875,3359.925,1898.05,1,1,1,11,2,0.0,10.0,1.0,0,11,8,8,4.0,84.0,2,0.0,0.0,80.0,0.7999999999999972,4.799999999999997,42.37881059470265,9,5,6.0,6.0,3,0.0,0.0,900.0,0.8500000000000227,6.850000000000023,302.18260579806736,Month-to-month_Fiber optic,Month-to-month_Credit card (automatic),Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Credit card (automatic),Month-to-month_Fiber optic_No,Month-to-month_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.4384369347244501,Medium
5283,0997-YTLNY,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,0.010364901,0.0011358795,7.099247e-05,26.45,0.05111821,47.6825,0.3815261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.25,16.266666,317.88333,0.26633346,0.23695375,0.32771084,0.15187612,0.2679803,0.25027934,0.18688694,0.4193779,0.4013104,0.3895631,0.15160704,0.33108714,0.3360397,0.42746615,0.1602258,0.19284603,0.30769232,0.2,0.5,0.56053513,0.3467021,0.21383303,0.36747333,-0.68763787,-9.316004,0.3822314,0.5717982,809.3,382.55,-426.75,213.35,732.5,519.15,1415.075,3313.125,1898.05,1,9,9,7,2,0.0,20.0,1.0,1,7,4,8,8.0,48.0,2,0.0,0.0,50.0,0.7999999999999972,1.2000000000000028,24.387806096951525,9,5,3.0,53.0,3,0.0,0.0,1000.0,0.6499999999999773,46.35000000000002,317.77740753082304,Month-to-month_DSL,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_Yes,Month-to-month_No,DSL_Mailed check,DSL_No,DSL_Yes,DSL_No,Mailed check_No,Mailed check_Yes,Mailed check_No,No_Yes,No_No,Yes_No,Month-to-month_DSL_Mailed check,Month-to-month_DSL_No,Month-to-month_Mailed check_No,DSL_Mailed check_No,0.18422234524041414,Low
485,7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,0.051398553,0.0012778646,7.099247e-05,46.85,0.013780506,83.984245,0.84210527,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.375,21.125,1532.7125,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.30049932,0.028697573,0.33803663,0.14921682,0.017123288,0.6666667,0.5,0.95719063,0.89031166,0.066878974,0.8708764,1.5220922,-7.1678815,0.8287113,0.7470238,5986.5,5559.75,-426.75,5390.55,4444.7,-945.8496,3762.125,1864.075,-1898.05,7,2,2,0,2,0.0,70.0,2.0,6,0,8,5,4.0,84.0,2,0.0,0.0,80.0,0.5,4.5,42.22888555722139,6,5,0.0,30.0,4,1.0,0.0,6100.0,0.8500000000003638,30.850000000000364,1532.3294176455886,Two year_Fiber optic,Two year_Credit card (automatic),Two year_No,Two year_No,Two year_Yes,Fiber optic_Credit card (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Credit card (automatic)_Yes,No_No,No_Yes,No_Yes,Two year_Fiber optic_Credit card (automatic),Two year_Fiber optic_No,Two year_Credit card (automatic)_No,Fiber optic_Credit card (automatic)_No,0.12589308433234692,Low
6121,7337-CINUD,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,0.017464148,0.004543518,7.099247e-05,3.35,0.12160898,17.705555,0.3902439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,9.75,79.675,0.26633346,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.028697573,0.1602258,0.16157556,0.36633664,0.083333336,0.5,0.26421404,0.10413143,0.16008261,0.29023987,-1.0266607,-1.6147858,0.2628205,0.014880952,15.0,411.75,396.75,580.95,1526.8,945.85004,2209.375,4107.425,1898.0498,8,8,8,8,1,0.0,10.0,2.0,0,8,1,5,9.0,19.0,2,0.0,0.0,20.0,0.5,0.5,9.745127436281859,1,5,9.0,59.0,3,0.0,0.0,200.0,0.3499999999999943,40.650000000000006,53.09896701099633,Two year_No,Two year_Bank transfer (automatic),Two year_No internet service,Two year_No internet service,Two year_No,No_Bank transfer (automatic),No_No internet service,No_No internet service,No_No,Bank transfer (automatic)_No internet service,Bank transfer (automatic)_No internet service,Bank transfer (automatic)_No,No internet service_No internet service,No internet service_No,No internet service_No,Two year_No_Bank transfer (automatic),Two year_No_No internet service,Two year_Bank transfer (automatic)_No internet service,No_Bank transfer (automatic)_No internet service,0.10439992812462151,Low
2136,1379-FRVEB,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,0.01405651,0.00070992473,7.099247e-05,65.05,0.06358967,89.37813,0.16304348,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.5,18.2,286.01,0.26438403,0.23695375,0.32771084,0.15187612,0.2679803,0.28786612,0.42086187,0.4193779,0.21587463,0.3895631,0.4175388,0.30537832,0.3360397,0.42746615,0.33803663,0.45742995,0.35714287,0.5,0.5,0.6501672,0.45663205,0.19353518,0.4137959,-0.48430103,-0.6678816,0.36215335,0.6649418,1285.7,858.95,-426.74994,689.75,256.1,-433.65,938.675,2836.725,1898.05,1,5,5,3,2,0.0,20.0,5.0,1,3,9,0,1.0,91.0,2,0.0,0.0,90.0,0.0,1.0,45.47726136931534,1,5,0.0,30.0,4,1.0,0.0,1400.0,0.049999999999954525,30.049999999999955,357.4231442139465,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Electronic check_No,Electronic check_No,Electronic check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.5365139730274677,High
6501,4753-PADAS,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,0.0139145255,0.0005679398,7.099247e-05,-264.95,0.015503194,100.24927,0.6279288,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.75,15.1,973.85,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.21587463,0.22792608,0.4175388,0.30537832,0.30049932,0.11082694,0.33803663,0.16157556,0.10958904,0.33333334,0.5,0.97324413,0.93090117,0.04234296,0.93758905,1.8149332,14.032119,0.8907015,0.9633333,6672.6,6245.85,-426.75,6076.65,5130.8,-945.8501,4448.225,2550.175,-1898.05,6,7,7,7,2,0.0,70.0,3.0,5,7,1,7,5.0,5.0,3,0.0,0.0,110.0,0.7000000000000028,4.299999999999997,35.2215928023992,6,5,6.0,16.0,4,0.0,0.0,6800.0,0.9499999999998181,16.949999999999818,1703.8115471132214,One year_Fiber optic,One year_Bank transfer (automatic),One year_No,One year_No,One year_Yes,Fiber optic_Bank transfer (automatic),Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,No_No,No_Yes,No_Yes,One year_Fiber optic_Bank transfer (automatic),One year_Fiber optic_No,One year_Bank transfer (automatic)_No,Fiber optic_Bank transfer (automatic)_No,0.22082234732806683,Low
5356,5701-GUXDC,Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,0.011216811,0.00070992473,7.099247e-05,58.2,0.036137197,36.244446,0.71428573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.25,11.8,326.2,0.26633346,0.23695375,0.19897398,0.31352717,0.24150269,0.24150269,0.18688694,0.14417745,0.4013104,0.22792608,0.4175388,0.33108714,0.3360397,0.11082694,0.1602258,0.14921682,0.22033899,0.33333334,0.5,0.5625418,0.3529838,0.20955798,0.36989933,-0.6769887,-22.716003,0.38636363,0.27,834.25,407.5,-426.75,238.3,707.55,469.25,1390.125,3288.175,1898.05,2,6,6,2,2,0.0,30.0,4.0,2,2,3,4,5.0,35.0,2,0.0,0.0,40.0,0.3999999999999986,4.600000000000001,17.691154422788607,9,6,8.0,78.0,3,0.0,0.0,1000.0,0.6000000000000227,21.399999999999977,326.0913028990337,One year_DSL,One year_Credit card (automatic),One year_Yes,One year_No,One year_No,DSL_Credit card (automatic),DSL_Yes,DSL_No,DSL_No,Credit card (automatic)_Yes,Credit card (automatic)_No,Credit card (automatic)_No,Yes_No,Yes_No,No_No,One year_DSL_Credit card (automatic),One year_DSL_Yes,One year_Credit card (automatic)_Yes,DSL_Credit card (automatic)_Yes,0.13789757806807756,Low
6529,7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,0.033792417,0.0009938946,7.099247e-05,6.7,0.47554,52.133335,0.026367832,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.25,24.95,52.133335,0.26438403,0.41086957,0.32771084,0.31352717,0.2679803,0.28786612,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.19284603,0.49197862,0.0,0.5,0.26287624,0.1024402,0.16043603,0.28995302,-1.0279198,-16.817883,0.09461664,0.25097024,12.05,414.7,402.65002,583.9,1529.75,945.85,2212.325,4110.375,1898.05,2,2,2,2,1,0.0,0.0,2.0,0,2,7,5,4.0,74.0,2,0.0,0.0,70.0,0.8499999999999943,4.849999999999994,37.40629685157421,1,4,6.0,56.0,3,0.0,0.0,200.0,0.4000000000000057,43.599999999999994,52.11596134621793,Month-to-month_Fiber optic,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_No,Month-to-month_Yes,Fiber optic_Mailed check,Fiber optic_No,Fiber optic_No,Fiber optic_Yes,Mailed check_No,Mailed check_No,Mailed check_Yes,No_No,No_Yes,No_Yes,Month-to-month_Fiber optic_Mailed check,Month-to-month_Fiber optic_No,Month-to-month_Mailed check_No,Fiber optic_Mailed check_No,0.581759586930275,High
1242,0668-OGMHD,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,0.008945052,0.00014198494,7.099247e-05,30.85,0.045212977,28.606817,0.7118644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.125,14.25,314.675,0.26633346,0.23695375,0.19897398,0.31352717,0.24150269,0.24150269,0.18688694,0.14417745,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.45742995,0.33333334,0.5,0.5,0.4695652,0.26552308,0.20404214,0.33594015,-0.82605547,-29.616005,0.30578512,0.48900387,485.0,58.25,-426.75,110.95,1056.8,945.85004,1739.375,3637.425,1898.05,2,1,1,9,2,0.0,20.0,1.0,1,9,2,5,8.0,28.0,2,0.0,0.0,30.0,0.5,1.5,14.24287856071964,6,5,9.0,29.0,3,0.0,0.0,600.0,0.35000000000002274,29.350000000000023,209.71342885704766,Month-to-month_DSL,Month-to-month_Electronic check,Month-to-month_Yes,Month-to-month_No,Month-to-month_No,DSL_Electronic check,DSL_Yes,DSL_No,DSL_No,Electronic check_Yes,Electronic check_No,Electronic check_No,Yes_No,Yes_No,No_No,Month-to-month_DSL_Electronic check,Month-to-month_DSL_Yes,Month-to-month_Electronic check_Yes,DSL_Electronic check_Yes,0.2696406990289688,Medium
1615,2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,923.1,0.009371007,0.008661082,7.099247e-05,-59.35,0.021696785,18.462,2.327791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,10.025,461.55,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.11082694,0.33803663,0.16157556,0.27083334,0.06,0.5,0.5511706,0.33800435,0.21316624,0.36450282,-0.7006772,-1.0647858,0.63141024,0.25,778.75,352.0,-426.75,182.8,763.05,580.25,1445.625,3343.675,1898.05,4,9,9,1,2,0.0,50.0,1.0,4,1,2,5,0.0,20.0,2,1.0,0.0,20.0,0.05000000000000071,0.05000000000000071,10.019990004997503,9,1,3.0,23.0,3,0.0,0.0,900.0,0.10000000000002274,23.100000000000023,307.59746751082974,One year_No,One year_Bank transfer (automatic),One year_No internet service,One year_No internet service,One year_Yes,No_Bank transfer (automatic),No_No internet service,No_No internet service,No_Yes,Bank transfer (automatic)_No internet service,Bank transfer (automatic)_No internet service,Bank transfer (automatic)_Yes,No internet service_No internet service,No internet service_Yes,No internet service_Yes,One year_No_Bank transfer (automatic),One year_No_No internet service,One year_Bank transfer (automatic)_No internet service,No_Bank transfer (automatic)_No internet service,0.11015821434557438,Low
5082,8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,0.008945052,0.0053954283,7.099247e-05,-65.7,0.05639419,15.913636,1.0096154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,9.9,175.05,0.26438403,0.23695375,0.19897398,0.15187612,0.2679803,0.25027934,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.072487645,0.11082694,0.1602258,0.19284603,0.33333334,0.06666667,0.5,0.37591973,0.1814448,0.19447494,0.30878738,-0.9452448,-1.3147858,0.3878205,0.096666664,205.75,221.0,15.25,390.2,1336.05,945.85004,2018.625,3916.675,1898.05,2,1,1,9,2,0.0,20.0,1.0,1,9,1,8,9.0,19.0,2,0.0,0.0,20.0,0.8000000000000007,0.1999999999999993,9.89505247376312,3,1,0.0,50.0,3,1.0,0.0,400.0,0.10000000000002274,49.89999999999998,116.6611129623459,One year_No,One year_Mailed check,One year_No internet service,One year_No internet service,One year_No,No_Mailed check,No_No internet service,No_No internet service,No_No,Mailed check_No internet service,Mailed check_No internet service,Mailed check_No,No internet service_No internet service,No internet service_No,No internet service_No,One year_No_Mailed check,One year_No_No internet service,One year_Mailed check_No internet service,No_Mailed check_No internet service,0.1095939518418163,Low
5389,9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,0.009654976,0.0008519097,7.099247e-05,122.95,0.018942092,70.184616,0.7270135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,34.575,1824.8,0.26633346,0.23695375,0.19897398,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.1602258,0.19284603,0.14814815,0.2,0.5,0.84949833,0.69533706,0.15416127,0.629613,0.46304628,-22.517881,0.6264274,0.90556276,3505.25,3078.5,-426.75,2909.3,1963.45,-945.8501,1280.875,617.175,-663.7,5,1,1,3,2,0.0,50.0,1.0,4,3,6,5,9.0,69.0,2,0.0,0.0,70.0,0.15000000000000568,0.8499999999999943,34.55772113943029,3,6,9.0,49.0,4,0.0,0.0,3600.0,0.599999999999909,49.59999999999991,912.1719570107472,Month-to-month_Fiber optic,Month-to-month_Mailed check,Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Mailed check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Mailed check_No,Mailed check_No,Mailed check_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Mailed check,Month-to-month_Fiber optic_No,Month-to-month_Mailed check_No,Fiber optic_Mailed check_No,0.22729599568992853,Low
3985,7130-CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,0.011358796,0.0009938946,7.099247e-05,-47.7,0.06603317,48.535294,0.2880288,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.375,13.6375,206.275,0.26438403,0.41086957,0.19897398,0.31352717,0.2679803,0.25027934,0.18688694,0.14417745,0.21587463,0.3895631,0.4175388,0.33108714,0.3360397,0.42746615,0.33803663,0.16157556,0.35820895,0.25,0.5,0.522408,0.31360233,0.20880568,0.35497382,-0.74250555,-3.566004,0.35743803,0.5472186,680.75,254.0,-426.75,84.8,861.05,776.25,1543.625,3441.675,1898.05,1,6,6,4,2,0.0,20.0,4.0,1,4,5,5,4.0,54.0,2,0.0,0.0,50.0,0.5499999999999972,4.549999999999997,27.26136931534233,8,1,5.0,25.0,3,0.0,0.0,800.0,0.10000000000002274,25.100000000000023,274.9416861046318,Month-to-month_DSL,Month-to-month_Bank transfer (automatic),Month-to-month_Yes,Month-to-month_No,Month-to-month_Yes,DSL_Bank transfer (automatic),DSL_Yes,DSL_No,DSL_Yes,Bank transfer (automatic)_Yes,Bank transfer (automatic)_No,Bank transfer (automatic)_Yes,Yes_No,Yes_Yes,No_Yes,Month-to-month_DSL_Bank transfer (automatic),Month-to-month_DSL_Yes,Month-to-month_Bank transfer (automatic)_Yes,DSL_Bank transfer (automatic)_Yes,0.1940555414184928,Low
761,1894-IGFSG,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,0.012778645,0.00070992473,7.099247e-05,-55.65,0.0467559,82.95,0.2437673,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.375,22.3125,476.9625,0.26633346,0.23695375,0.32771084,0.31352717,0.2679803,0.25027934,0.42086187,0.4193779,0.4013104,0.3895631,0.4175388,0.30537832,0.30049932,0.42746615,0.1602258,0.45742995,0.3188406,0.0,0.5,0.7036789,0.5373279,0.16635102,0.4602546,-0.28036666,-2.4178815,0.43393147,0.73350585,1763.5,1336.75,-426.75,1167.55,221.7,-945.85004,460.875,2358.925,1898.05,2,2,2,10,2,0.0,20.0,2.0,1,10,8,5,9.0,89.0,2,0.0,0.0,90.0,0.25,0.75,44.60269865067467,1,5,7.0,7.0,4,0.0,0.0,1900.0,0.849999999999909,7.849999999999909,476.8432891777055,Month-to-month_Fiber optic,Month-to-month_Electronic check,Month-to-month_No,Month-to-month_No,Month-to-month_No,Fiber optic_Electronic check,Fiber optic_No,Fiber optic_No,Fiber optic_No,Electronic check_No,Electronic check_No,Electronic check_No,No_No,No_No,No_No,Month-to-month_Fiber optic_Electronic check,Month-to-month_Fiber optic_No,Month-to-month_Electronic check_No,Fiber optic_Electronic check_No,0.35396018251776695,Medium
